no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,full_date
2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2018,8,15,Online,0,0,0,90.95,1,15.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,210,2018,8,15,Offline,0,0,0,72.25,0,15.08.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2018,8,15,Online,0,0,0,90.95,1,15.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,210,2018,8,15,Online,0,0,0,67.42,1,15.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,210,2018,8,15,Offline,0,0,0,72.25,0,15.08.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,219,2018,8,15,Online,0,0,0,96.3,0,15.08.2018
2,0,1,1,Not Selected,0,Room_Type 1,220,2018,8,15,Online,0,0,0,90.0,1,15.08.2018
2,0,1,1,Not Selected,1,Room_Type 1,220,2018,8,15,Online,0,0,0,99.0,1,15.08.2018
2,0,1,0,Not Selected,0,Room_Type 1,223,2018,8,15,Online,0,0,0,85.5,1,15.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,0,2018,8,16,Online,0,0,0,91.59,0,16.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,16,Online,0,0,0,207.0,1,16.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,16,Online,0,0,0,184.5,2,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,8,16,Online,0,0,0,168.5,2,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,8,16,Online,0,0,0,177.5,1,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,8,16,Online,0,0,0,150.0,1,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,8,16,Online,0,0,0,150.0,1,16.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,8,2018,8,16,Online,0,0,0,133.0,1,16.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,8,2018,8,16,Online,0,0,0,103.69,0,16.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,8,16,Online,0,0,0,170.0,2,16.08.2018
2,0,1,5,Meal Plan 1,0,Room_Type 1,9,2018,8,16,Online,0,0,0,142.0,0,16.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,11,2018,8,16,Online,0,0,0,102.41,1,16.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,8,16,Online,0,0,0,128.0,0,16.08.2018
1,2,0,2,Not Selected,1,Room_Type 1,12,2018,8,16,Online,0,0,0,150.5,1,16.08.2018
2,0,0,0,Meal Plan 1,0,Room_Type 1,12,2018,8,16,Online,0,0,0,0.0,1,16.08.2018
2,2,0,2,Meal Plan 1,1,Room_Type 6,13,2018,8,16,Online,0,0,0,225.0,0,16.08.2018
2,0,0,0,Not Selected,0,Room_Type 1,13,2018,8,16,Online,0,0,0,0.0,2,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,8,16,Online,0,0,0,136.0,0,16.08.2018
2,2,0,2,Meal Plan 1,0,Room_Type 6,15,2018,8,16,Online,0,0,0,231.0,0,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,18,2018,8,16,Online,0,0,0,151.0,1,16.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,29,2018,8,16,Offline,0,0,0,67.5,0,16.08.2018
3,0,2,7,Meal Plan 1,0,Room_Type 4,34,2018,8,16,Online,0,0,0,168.3,1,16.08.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,35,2018,8,16,Online,0,0,0,168.3,2,16.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,42,2018,8,16,Online,0,0,0,152.1,1,16.08.2018
3,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,8,16,Online,0,0,0,177.3,2,16.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,8,16,Online,0,0,0,135.9,2,16.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,8,16,Online,0,0,0,149.4,0,16.08.2018
3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,8,16,Online,0,0,0,168.3,0,16.08.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,65,2018,8,16,Online,0,0,0,168.3,2,16.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,66,2018,8,16,Online,0,0,0,125.1,0,16.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,69,2018,8,16,Online,0,0,0,135.9,2,16.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,8,16,Online,0,0,0,135.9,0,16.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,81,2018,8,16,Online,0,0,0,125.1,2,16.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,81,2018,8,16,Online,0,0,0,161.1,1,16.08.2018
2,1,0,5,Meal Plan 1,0,Room_Type 1,85,2018,8,16,Online,0,0,0,134.1,2,16.08.2018
3,0,4,11,Meal Plan 1,0,Room_Type 4,90,2018,8,16,Online,0,0,0,150.3,0,16.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,100,2018,8,16,Online,0,0,0,152.1,1,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,111,2018,8,16,Offline,0,0,0,72.25,0,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,112,2018,8,16,Online,0,0,0,117.9,1,16.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 4,119,2018,8,16,Online,0,0,0,127.8,0,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,119,2018,8,16,Online,0,0,0,114.3,1,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,119,2018,8,16,Online,0,0,0,114.3,1,16.08.2018
3,0,0,4,Meal Plan 2,0,Room_Type 4,126,2018,8,16,Online,0,0,0,195.75,0,16.08.2018
2,0,0,5,Meal Plan 1,0,Room_Type 4,129,2018,8,16,Online,0,0,0,124.2,2,16.08.2018
2,0,0,5,Meal Plan 1,0,Room_Type 4,129,2018,8,16,Online,0,0,0,124.2,2,16.08.2018
2,0,0,5,Meal Plan 1,0,Room_Type 4,129,2018,8,16,Online,0,0,0,124.2,2,16.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,133,2018,8,16,Online,0,0,0,124.8,0,16.08.2018
3,0,2,5,Meal Plan 1,0,Room_Type 4,148,2018,8,16,Online,0,0,0,138.14,0,16.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,148,2018,8,16,Online,0,0,0,119.69,0,16.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 6,155,2018,8,16,Online,0,0,0,186.3,0,16.08.2018
2,2,0,2,Meal Plan 1,0,Room_Type 1,155,2018,8,16,Online,0,0,0,130.5,0,16.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,155,2018,8,16,Online,0,0,0,130.5,0,16.08.2018
2,0,2,7,Meal Plan 2,0,Room_Type 1,156,2018,8,16,Online,0,0,0,134.58,1,16.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,161,2018,8,16,Online,0,0,0,82.35,2,16.08.2018
2,2,0,2,Meal Plan 1,0,Room_Type 6,161,2018,8,16,Online,0,0,0,186.3,3,16.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 4,161,2018,8,16,Online,0,0,0,127.8,1,16.08.2018
2,0,0,4,Not Selected,0,Room_Type 1,170,2018,8,16,Online,0,0,0,95.63,0,16.08.2018
1,0,0,3,Meal Plan 1,0,Room_Type 5,172,2018,8,16,Corporate,0,0,0,106.0,0,16.08.2018
2,0,2,8,Meal Plan 2,0,Room_Type 1,174,2018,8,16,Online,0,0,0,131.75,0,16.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,175,2018,8,16,Online,0,0,0,100.66,1,16.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,177,2018,8,16,Online,0,0,0,94.5,1,16.08.2018
2,0,0,2,Not Selected,1,Room_Type 1,177,2018,8,16,Online,0,0,0,103.5,1,16.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,181,2018,8,16,Online,0,0,0,94.5,1,16.08.2018
3,0,0,5,Meal Plan 2,0,Room_Type 4,183,2018,8,16,Online,0,0,0,187.5,0,16.08.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,184,2018,8,16,Online,0,0,0,139.05,3,16.08.2018
2,0,0,4,Not Selected,0,Room_Type 1,186,2018,8,16,Online,0,0,0,89.25,0,16.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,186,2018,8,16,Offline,0,0,0,72.25,0,16.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,189,2018,8,16,Online,0,0,0,112.2,2,16.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,197,2018,8,16,Offline,0,0,0,82.45,2,16.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,197,2018,8,16,Offline,0,0,0,82.45,2,16.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,209,2018,8,16,Online,0,0,0,90.95,1,16.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,209,2018,8,16,Online,0,0,0,90.95,1,16.08.2018
2,1,0,2,Not Selected,0,Room_Type 1,210,2018,8,16,Online,0,0,0,90.0,2,16.08.2018
2,0,2,5,Not Selected,0,Room_Type 1,212,2018,8,16,Online,0,0,0,63.11,1,16.08.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,214,2018,8,16,Online,0,0,0,90.9,0,16.08.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,214,2018,8,16,Online,0,0,0,90.9,0,16.08.2018
2,0,0,3,Meal Plan 1,1,Room_Type 1,228,2018,8,16,Online,0,0,0,118.9,1,16.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,8,17,Online,0,0,0,165.0,1,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,Online,0,0,0,138.0,0,17.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,Online,0,0,0,150.0,1,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,17,Online,0,0,0,138.0,2,17.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,Online,0,0,0,150.0,2,17.08.2018
2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2018,8,17,Online,0,0,0,230.0,1,17.08.2018
2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,Offline,0,0,0,146.0,2,17.08.2018
2,1,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,17,Online,0,0,0,115.89,1,17.08.2018
1,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,17,Online,0,0,0,78.41,0,17.08.2018
1,0,0,2,Meal Plan 1,1,Room_Type 1,1,2018,8,17,Corporate,0,0,0,67.0,1,17.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,17,Online,0,0,0,140.0,1,17.08.2018
2,1,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,17,Online,0,0,0,109.8,0,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,17,Online,0,0,0,137.0,2,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,17,Online,0,0,0,128.0,2,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,17,Online,0,0,0,128.0,0,17.08.2018
2,1,0,1,Meal Plan 1,0,Room_Type 1,2,2018,8,17,Online,0,0,0,100.1,2,17.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,8,17,Online,0,0,0,130.0,2,17.08.2018
2,0,0,1,Not Selected,1,Room_Type 1,5,2018,8,17,Online,0,0,0,127.0,2,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,5,2018,8,17,Online,0,0,0,118.0,2,17.08.2018
1,0,0,1,Not Selected,0,Room_Type 1,5,2018,8,17,Online,0,0,0,113.0,0,17.08.2018
2,1,0,1,Not Selected,0,Room_Type 1,5,2018,8,17,Online,0,0,0,84.96,1,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,8,17,Corporate,0,0,0,79.0,0,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,6,2018,8,17,Online,0,0,0,118.0,2,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,8,17,Online,0,0,0,124.0,0,17.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,8,2018,8,17,Online,0,0,0,124.67,1,17.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,8,2018,8,17,Online,0,0,0,116.78,1,17.08.2018
2,2,0,2,Meal Plan 1,0,Room_Type 5,9,2018,8,17,Online,0,0,0,149.0,0,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,8,17,Complementary,1,0,3,0.0,4,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,8,17,Complementary,1,1,1,0.0,0,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,8,17,Complementary,1,0,8,0.0,2,17.08.2018
2,0,1,4,Not Selected,0,Room_Type 1,14,2018,8,17,Online,0,0,0,91.43,1,17.08.2018
2,0,1,4,Meal Plan 1,0,Room_Type 1,14,2018,8,17,Online,0,0,0,104.17,0,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,14,2018,8,17,Online,0,0,0,109.0,1,17.08.2018
0,2,0,1,Meal Plan 1,0,Room_Type 2,14,2018,8,17,Online,0,0,0,109.55,1,17.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,14,2018,8,17,Online,0,0,0,148.5,0,17.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,8,17,Online,0,0,0,124.0,1,17.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 2,15,2018,8,17,Online,0,0,0,109.55,1,17.08.2018
4,0,0,2,Meal Plan 1,0,Room_Type 7,32,2018,8,17,Online,0,0,0,214.75,1,17.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,34,2018,8,17,Online,0,0,0,125.1,2,17.08.2018
2,2,0,3,Meal Plan 1,0,Room_Type 7,35,2018,8,17,Online,0,0,0,214.76,0,17.08.2018
2,1,0,1,Meal Plan 2,0,Room_Type 1,37,2018,8,17,Online,0,0,0,164.25,0,17.08.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,38,2018,8,17,Online,0,0,0,168.3,0,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,39,2018,8,17,Online,0,0,0,145.1,2,17.08.2018
2,1,0,4,Meal Plan 1,0,Room_Type 1,44,2018,8,17,Online,0,0,0,152.1,1,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,46,2018,8,17,Online,0,0,0,125.1,2,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,46,2018,8,17,Online,0,0,0,125.1,2,17.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,61,2018,8,17,Online,0,0,0,168.3,0,17.08.2018
2,0,1,4,Meal Plan 1,0,Room_Type 1,70,2018,8,17,Online,0,0,0,135.9,1,17.08.2018
3,0,1,4,Meal Plan 1,0,Room_Type 4,107,2018,8,17,Online,0,0,0,150.3,0,17.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,107,2018,8,17,Offline,0,0,0,81.25,0,17.08.2018
1,0,0,2,Meal Plan 1,0,Room_Type 4,112,2018,8,17,Online,0,0,0,131.4,0,17.08.2018
2,0,2,8,Meal Plan 1,0,Room_Type 4,119,2018,8,17,Online,0,0,0,118.8,1,17.08.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,128,2018,8,17,Online,0,0,0,122.4,0,17.08.2018
1,0,1,4,Meal Plan 1,0,Room_Type 4,128,2018,8,17,Online,0,0,0,122.4,0,17.08.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,129,2018,8,17,Online,0,0,0,146.7,3,17.08.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,138,2018,8,17,Online,0,0,0,122.4,2,17.08.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,138,2018,8,17,Online,0,0,0,122.4,2,17.08.2018
3,0,1,4,Meal Plan 1,0,Room_Type 4,138,2018,8,17,Online,0,0,0,141.3,2,17.08.2018
3,0,2,6,Meal Plan 1,0,Room_Type 4,141,2018,8,17,Online,0,0,0,139.95,0,17.08.2018
3,0,2,4,Meal Plan 1,0,Room_Type 4,144,2018,8,17,Online,0,0,0,140.7,0,17.08.2018
2,2,0,2,Meal Plan 1,0,Room_Type 6,145,2018,8,17,Online,0,0,0,190.8,2,17.08.2018
2,2,0,2,Meal Plan 1,0,Room_Type 6,145,2018,8,17,Online,0,0,0,181.8,2,17.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,Online,0,0,0,123.3,2,17.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,Online,0,0,0,142.2,0,17.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,Online,0,0,0,151.2,0,17.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,150,2018,8,17,Online,0,0,0,135.0,1,17.08.2018
3,0,0,3,Meal Plan 2,0,Room_Type 4,151,2018,8,17,Online,0,0,0,204.0,0,17.08.2018
2,2,2,4,Meal Plan 1,0,Room_Type 6,156,2018,8,17,Online,0,0,0,170.28,0,17.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,166,2018,8,17,Online,0,0,0,103.7,1,17.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,8,17,Online,0,0,0,109.8,0,17.08.2018
2,0,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,139.5,1,17.08.2018
1,1,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,82.13,2,17.08.2018
2,0,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,139.5,1,17.08.2018
2,0,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,139.5,1,17.08.2018
2,1,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,164.25,1,17.08.2018
2,1,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,164.25,2,17.08.2018
2,1,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,164.25,2,17.08.2018
1,0,0,1,Meal Plan 2,0,Room_Type 1,184,2018,8,17,Online,0,0,0,82.12,2,17.08.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,195,2018,8,17,Online,0,0,0,121.5,1,17.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,17.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,17.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,17.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,17.08.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,203,2018,8,17,Online,0,0,0,87.99,0,17.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,203,2018,8,17,Online,0,0,0,133.2,1,17.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 4,203,2018,8,17,Online,0,0,0,114.3,2,17.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,207,2018,8,17,Online,0,0,0,112.5,0,17.08.2018
2,2,0,3,Meal Plan 1,0,Room_Type 4,210,2018,8,17,Online,0,0,0,108.3,3,17.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,217,2018,8,17,Online,0,0,0,88.5,0,17.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,219,2018,8,17,Offline,0,0,0,72.25,0,17.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,221,2018,8,17,Online,0,0,0,85.5,0,17.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 2,232,2018,8,17,Online,0,0,0,81.82,1,17.08.2018
2,0,0,4,Meal Plan 1,0,Room_Type 2,233,2018,8,17,Online,0,0,0,81.81,1,17.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,18,Online,0,0,0,158.0,0,18.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,18,Online,0,0,0,158.0,1,18.08.2018
1,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,8,18,Online,0,0,0,178.33,1,18.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,8,18,Online,0,0,0,140.0,2,18.08.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,11,2018,8,18,Online,0,0,0,155.5,1,18.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,8,18,Online,0,0,0,135.9,0,18.08.2018
2,0,0,3,Meal Plan 1,1,Room_Type 1,37,2018,8,18,Online,0,0,0,144.9,2,18.08.2018
3,0,2,3,Meal Plan 1,1,Room_Type 4,48,2018,8,18,Online,0,0,0,177.3,2,18.08.2018
2,0,0,2,Not Selected,0,Room_Type 1,51,2018,8,18,Online,0,0,0,125.1,0,18.08.2018
2,1,0,2,Meal Plan 1,0,Room_Type 1,51,2018,8,18,Online,0,0,0,152.1,0,18.08.2018
2,1,1,3,Meal Plan 1,0,Room_Type 1,52,2018,8,18,Online,0,0,0,152.1,3,18.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,8,18,Online,0,0,0,135.9,2,18.08.2018
2,0,0,1,Not Selected,0,Room_Type 1,85,2018,8,18,Online,0,0,0,107.1,0,18.08.2018
2,0,2,3,Meal Plan 1,0,Room_Type 4,120,2018,8,18,Online,0,0,0,92.87,2,18.08.2018
2,0,0,3,Meal Plan 2,0,Room_Type 4,121,2018,8,18,Online,0,0,0,156.0,1,18.08.2018
3,0,2,3,Meal Plan 1,0,Room_Type 4,121,2018,8,18,Online,0,0,0,139.5,2,18.08.2018
2,0,2,3,Meal Plan 1,0,Room_Type 4,121,2018,8,18,Online,0,0,0,120.6,1,18.08.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,138,2018,8,18,Online,0,0,0,142.2,0,18.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,8,18,Online,0,0,0,140.7,0,18.08.2018
0,2,0,1,Meal Plan 1,0,Room_Type 2,143,2018,8,18,Online,0,0,0,97.54,1,18.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 2,144,2018,8,18,Online,0,0,0,106.54,1,18.08.2018
2,0,0,1,Meal Plan 1,0,Room_Type 4,155,2018,8,18,Online,0,0,0,118.8,1,18.08.2018
2,0,2,6,Meal Plan 1,0,Room_Type 1,166,2018,8,18,Online,0,0,0,100.12,0,18.08.2018
2,0,2,4,Meal Plan 1,0,Room_Type 1,167,2018,8,18,Offline,0,0,0,72.25,0,18.08.2018
2,2,0,2,Meal Plan 1,1,Room_Type 2,169,2018,8,18,Online,0,0,0,212.86,2,18.08.2018
2,0,0,2,Meal Plan 1,0,Room_Type 2,169,2018,8,18,Online,0,0,0,97.54,2,18.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,170,2018,8,18,Online,0,0,0,108.3,1,18.08.2018
1,1,2,3,Meal Plan 1,0,Room_Type 1,176,2018,8,18,Online,0,0,0,77.89,1,18.08.2018
1,1,0,3,Meal Plan 1,0,Room_Type 1,178,2018,8,18,Online,0,0,0,124.5,0,18.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,178,2018,8,18,Offline,0,0,0,72.25,0,18.08.2018
1,1,0,3,Meal Plan 1,0,Room_Type 1,178,2018,8,18,Online,0,0,0,124.5,0,18.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,192,2018,8,18,Online,0,0,0,99.45,1,18.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,192,2018,8,18,Online,0,0,0,99.45,1,18.08.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,193,2018,8,18,Online,0,0,0,99.45,1,18.08.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,193,2018,8,18,Online,0,0,0,99.45,1,18.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,197,2018,8,18,Offline,0,0,0,112.0,1,18.08.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,197,2018,8,18,Offline,0,0,0,112.0,1,18.08.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,204,2018,8,18,Online,0,0,0,94.59,1,18.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,210,2018,8,18,Online,0,0,0,96.3,0,18.08.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,210,2018,8,18,Online,0,0,0,90.9,1,18.08.2018
2,0,2,6,Meal Plan 1,0,Room_Type 4,214,2018,8,18,Online,0,0,0,100.51,1,18.08.2018
2,2,0,1,Meal Plan 1,0,Room_Type 6,219,2018,8,18,Online,0,0,0,168.3,2,18.08.2018
2,0,0,2,Not Selected,1,Room_Type 1,221,2018,8,18,Online,0,0,0,94.5,3,18.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,240,2018,8,18,Online,0,0,0,85.5,1,18.08.2018
2,0,0,3,Not Selected,0,Room_Type 1,240,2018,8,18,Online,0,0,0,85.5,1,18.08.2018
2,0,2,4,Meal Plan 1,0,Room_Type 4,258,2018,8,18,Offline,0,0,0,82.44,0,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,0,18.08.2018
2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,18.08.2018
